node_id,wbs,task_name,duration,optimistic_time,pessimistic_time,baseline_start,baseline_end,resource_demand,total_cost
156,1.3.15.51,java,7.0,5.6,8.4,2014-03-20 10:00:00,2014-03-27 10:00:00,Java,3750.0
157,1.3.15.52,UT,8.0,6.4,9.6,2014-03-27 10:00:00,2014-04-04 10:00:00,Employee F[0.50 #1],1806.72
180,1.3.16,performance report,9.375,9.28,9.47,2014-05-05 08:00:00,2014-05-14 17:00:00,,4817.92
158,1.3.16.1,build/technical design,1.375,1.1,1.65,2014-05-05 08:00:00,2014-05-06 17:00:00,Employee H,1204.48
159,1.3.16.2,EAI,2.375,1.9,2.85,2014-05-07 08:00:00,2014-05-09 17:00:00,EAI,1806.72
160,1.3.16.3,UT,2.375,1.9,2.85,2014-05-12 08:00:00,2014-05-14 17:00:00,Employee H,1806.72
181,1.3.17,preparation IT test strategy,13.375,13.24,13.51,2014-02-04 08:00:00,2014-02-17 17:00:00,,3011.2
161,1.3.17.1,preparation core,0.375,0.3,0.45,2014-02-04 08:00:00,2014-02-04 17:00:00,Employee G,602.24
162,1.3.17.2,preparation migration,0.375,0.3,0.45,2014-02-17 08:00:00,2014-02-17 17:00:00,Employee H,602.24
163,1.3.17.3,preparation interfacing,0.375,0.3,0.45,2014-02-10 08:00:00,2014-02-10 17:00:00,Employee F,602.24
164,1.3.17.4,preparation reporting,0.375,0.3,0.45,2014-02-04 08:00:00,2014-02-04 17:00:00,Employee H,602.24
165,1.3.17.5,preparation interfacing,0.375,0.3,0.45,2014-02-04 08:00:00,2014-02-04 17:00:00,Employee F,602.24
182,1.3.18,service preparation,0.375,0.37,0.38,2014-04-01 08:00:00,2014-04-01 17:00:00,,2890.8
166,1.3.18.1,service manual draft,0.375,0.3,0.45,2014-04-01 08:00:00,2014-04-01 17:00:00,Employee B,963.6
167,1.3.18.2,SDM validation,0.375,0.3,0.45,2014-04-01 08:00:00,2014-04-01 17:00:00,Employee B,963.6
168,1.3.18.3,TCS validation,0.375,0.3,0.45,2014-04-01 08:00:00,2014-04-01 17:00:00,Employee B,963.6
183,1.3.19,build phase - validation,1.375,1.36,1.39,2014-04-08 08:00:00,2014-04-09 17:00:00,,2890.8
169,1.3.19.1,program manager validation,0.375,0.3,0.45,2014-04-08 08:00:00,2014-04-08 17:00:00,Employee B,963.6
170,1.3.19.2,SCM validation,0.375,0.3,0.45,2014-04-08 08:00:00,2014-04-08 17:00:00,Employee B,963.6
171,1.3.19.3,information security validation,0.375,0.3,0.45,2014-04-08 08:00:00,2014-04-08 17:00:00,Employee B,963.6
172,1.3.19.4,end of build,0.0,0.0,0.0,2014-04-09 17:00:00,2014-04-09 17:00:00,,0.0
260,1.4,implement,206.375,204.31,208.44,2013-10-25 08:00:00,2014-05-19 17:00:00,,120846.38
250,1.4.1,certificates,36.2916666666667,35.93,36.65,2014-04-02 10:00:00,2014-05-08 17:00:00,,17344.8
185,1.4.1.1,certificates on acceptance,13.0,10.4,15.6,2014-04-02 10:00:00,2014-04-15 10:00:00,Employee D,8672.4
186,1.4.1.2,certificates on production,10.375,8.3,12.45,2014-04-28 08:00:00,2014-05-08 17:00:00,Employee D,8672.4
251,1.4.2,integration testing release 1,42.2916666666667,41.87,42.71,2014-02-06 10:00:00,2014-03-20 17:00:00,,26287.92
187,1.4.2.1,backend,2.0,1.6,2.4,2014-03-03 15:00:00,2014-03-05 15:00:00,Employee H,1204.48
188,1.4.2.2,backend and extract,2.0,1.6,2.4,2014-03-05 15:00:00,2014-03-07 15:00:00,Employee H;Employee K,3131.68
189,1.4.2.3,performance testing monitoring backend,2.0,1.6,2.4,2014-03-05 15:00:00,2014-03-07 15:00:00,Employee H,1204.48
190,1.4.2.4,monitoring BI,6.375,5.1,7.65,2014-03-12 08:00:00,2014-03-18 17:00:00,Employee K,4818.0
191,1.4.2.5,weekly files,5.29166666666667,4.23,6.35,2014-02-06 10:00:00,2014-02-11 17:00:00,Employee G,2258.4
192,1.4.2.6,monthly files,4.16666666666667,3.33,5.0,2014-02-21 08:00:00,2014-02-25 12:00:00,Employee G,1505.6
193,1.4.2.7,duplicate documents,1.375,1.1,1.65,2014-03-05 08:00:00,2014-03-06 17:00:00,Employee F,1204.48
194,1.4.2.8,current saldo,1.375,1.1,1.65,2014-03-03 08:00:00,2014-03-04 17:00:00,Employee F,1204.48
195,1.4.2.9,account statement,4.375,3.5,5.25,2014-03-07 08:00:00,2014-03-11 17:00:00,Employee F,1806.72
196,1.4.2.10,defect core weekly,2.375,1.9,2.85,2014-02-12 08:00:00,2014-02-14 17:00:00,Employee G,1806.72
197,1.4.2.11,defect core monthly,2.375,1.9,2.85,2014-02-26 08:00:00,2014-02-28 17:00:00,Employee G,1806.72
198,1.4.2.12,defect interfacing,1.375,1.1,1.65,2014-03-12 08:00:00,2014-03-13 17:00:00,Employee F,1204.48
199,1.4.2.13,defect monitoring,4.0,3.2,4.8,2014-03-07 15:00:00,2014-03-11 15:00:00,Employee H,1204.48
200,1.4.2.14,defect BI reporting,1.375,1.1,1.65,2014-03-19 08:00:00,2014-03-20 17:00:00,Employee K,1927.2
252,1.4.3,integration testing release 2,22.375,22.15,22.6,2014-04-01 08:00:00,2014-04-23 17:00:00,,15056.0
201,1.4.3.1,feedback,13.375,10.7,16.05,2014-04-04 08:00:00,2014-04-17 17:00:00,Employee F[0.50 #1],3011.2
202,1.4.3.2,migration,13.375,10.7,16.05,2014-04-08 08:00:00,2014-04-21 17:00:00,Employee H[0.50 #1],3011.2
203,1.4.3.3,list batch testing,1.375,1.1,1.65,2014-04-02 08:00:00,2014-04-03 17:00:00,Employee G[0.50 #1],602.24
204,1.4.3.4,core,13.375,10.7,16.05,2014-04-04 08:00:00,2014-04-17 17:00:00,Employee G[0.50 #1],3011.2
205,1.4.3.5,mail encryption,0.375,0.3,0.45,2014-04-01 08:00:00,2014-04-01 17:00:00,Employee I,602.24
206,1.4.3.6,defect core,3.375,2.7,4.05,2014-04-18 08:00:00,2014-04-21 17:00:00,Employee G,1204.48
207,1.4.3.7,defect interfacing,3.375,2.7,4.05,2014-04-18 08:00:00,2014-04-21 17:00:00,Employee F,1204.48
208,1.4.3.8,defect migration,1.375,1.1,1.65,2014-04-22 08:00:00,2014-04-23 17:00:00,Employee H,1204.48
209,1.4.3.9,defect mail encryption,2.0,1.6,2.4,2014-04-02 10:00:00,2014-04-04 10:00:00,Employee I,1204.48
253,1.4.4,p2p testing,7.375,7.3,7.45,2014-04-15 08:00:00,2014-04-22 17:00:00,,6022.4
210,1.4.4.1,p2p weekly files,0.375,0.3,0.45,2014-04-22 08:00:00,2014-04-22 17:00:00,Employee G,602.24
211,1.4.4.2,p2p monthly files,0.375,0.3,0.45,2014-04-22 08:00:00,2014-04-22 17:00:00,Employee G,602.24
212,1.4.4.3,p2p current saldo,0.375,0.3,0.45,2014-04-15 08:00:00,2014-04-15 17:00:00,Employee F;EAI,1204.48
213,1.4.4.4,p2p duplicate documents,1.0,0.8,1.2,2014-04-16 10:00:00,2014-04-17 10:00:00,Employee F;EAI,1204.48
214,1.4.4.5,p2p account statement,0.958333333333333,0.77,1.15,2014-04-17 13:00:00,2014-04-18 12:00:00,Employee F;EAI,1204.48
215,1.4.4.6,p2p feedback,3.0,2.4,3.6,2014-04-18 15:00:00,2014-04-21 15:00:00,Employee F;EAI,1204.48
254,1.4.5,business acceptance testing release 1,161.166666666667,159.56,162.78,2013-10-25 08:00:00,2014-04-04 12:00:00,,45815.04
216,1.4.5.1,part 1 - information lists,39.1666666666667,31.33,47.0,2014-02-17 08:00:00,2014-03-28 12:00:00,Employee M,18771.44
217,1.4.5.2,part 2 - interface,4.375,3.5,5.25,2013-10-25 08:00:00,2013-10-29 17:00:00,Employee N,1908.96
218,1.4.5.3,part 3 - reporting,53.1666666666667,42.53,63.8,2014-02-10 08:00:00,2014-04-04 12:00:00,Employee P,25134.64
255,1.4.6,business acceptance testing release 2,1.375,1.36,1.39,2014-04-21 08:00:00,2014-04-22 17:00:00,,2545.28
219,1.4.6.1,test definition,0.375,0.3,0.45,2014-04-21 08:00:00,2014-04-21 17:00:00,Employee N,636.32
220,1.4.6.2,test data,0.375,0.3,0.45,2014-04-21 08:00:00,2014-04-21 17:00:00,Employee N,636.32
221,1.4.6.3,test execution,0.375,0.3,0.45,2014-04-22 08:00:00,2014-04-22 17:00:00,Employee N;Employee O,1272.64
256,1.4.7,service preparation,30.375,30.07,30.68,2014-03-24 08:00:00,2014-04-23 17:00:00,,3208.46
227,1.4.7.1,SLA review,0.0833333333333333,0.07,0.1,2014-04-23 08:00:00,2014-04-23 10:00:00,Employee B;Employee C,481.8
228,1.4.7.2,service budget agreement,0.0833333333333333,0.07,0.1,2014-03-24 08:00:00,2014-03-24 10:00:00,Employee B;Employee C,481.8
229,1.4.7.3,production handbook,0.375,0.3,0.45,2014-04-23 08:00:00,2014-04-23 17:00:00,Employee D,963.6
230,1.4.7.4,service manual,0.0833333333333333,0.07,0.1,2014-04-23 08:00:00,2014-04-23 10:00:00,Employee B;Employee C,481.8
231,1.4.7.5,SCM validation,0.0833333333333333,0.07,0.1,2014-04-23 08:00:00,2014-04-23 10:00:00,Employee B,240.9
232,1.4.7.6,CIO validation,0.375,0.3,0.45,2014-04-23 08:00:00,2014-04-23 17:00:00,Employee A,558.56
257,1.4.8,go-no go meeting,0.375,0.37,0.38,2014-05-14 08:00:00,2014-05-14 17:00:00,,1522.16
233,1.4.8.1,formal validation,0.375,0.3,0.45,2014-05-14 08:00:00,2014-05-14 17:00:00,Employee A;Employee B,1522.16
258,1.4.9,deploy on production,203.375,201.34,205.41,2013-10-25 08:00:00,2014-05-16 17:00:00,,1522.16
234,1.4.9.1,go live,0.0,0.0,0.0,2014-05-16 17:00:00,2014-05-16 17:00:00,,0.0
235,1.4.9.2,PIN testing IT,0.375,0.3,0.45,2013-10-25 08:00:00,2013-10-25 17:00:00,Employee B,963.6
236,1.4.9.3,PIN testing business,0.375,0.3,0.45,2013-10-25 08:00:00,2013-10-25 17:00:00,Employee A,558.56
259,1.4.10,validation,3.0,2.97,3.03,2014-05-16 17:00:00,2014-05-19 17:00:00,,1522.16
237,1.4.10.1,steerco validation,0.375,0.3,0.45,2014-05-19 08:00:00,2014-05-19 17:00:00,Employee A;Employee B,1522.16
238,1.4.10.2,end of implement,0.0,0.0,0.0,2014-05-16 17:00:00,2014-05-16 17:00:00,,0.0
265,1.5,close,1.16666666666667,1.16,1.18,2014-05-19 08:00:00,2014-05-20 12:00:00,,9731.8
261,1.5.1,hand-over preparation,1.16666666666667,1.16,1.18,2014-05-19 08:00:00,2014-05-20 12:00:00,,6841.0
239,1.5.1.1,project charter as built,1.16666666666667,0.93,1.4,2014-05-19 08:00:00,2014-05-20 12:00:00,Employee A;Employee B,2283.24
240,1.5.1.2,blueprint as built,0.375,0.3,0.45,2014-05-19 08:00:00,2014-05-19 17:00:00,Employee A;Employee J;Employee M;Employee N,2751.04
241,1.5.1.3,technical design as built,0.375,0.3,0.45,2014-05-19 08:00:00,2014-05-19 17:00:00,Employee F;Employee G;Employee H,1806.72
262,1.5.2,hand-over,0.375,0.37,0.38,2014-05-19 08:00:00,2014-05-19 17:00:00,,1927.2
242,1.5.2.1,service manual,0.166666666666667,0.13,0.2,2014-05-19 08:00:00,2014-05-19 12:00:00,Employee B,481.8
243,1.5.2.2,CMDB check,0.375,0.3,0.45,2014-05-19 08:00:00,2014-05-19 17:00:00,Employee C,963.6
244,1.5.2.3,SCM validation,0.166666666666667,0.13,0.2,2014-05-19 08:00:00,2014-05-19 12:00:00,Employee B,481.8
263,1.5.3,project evaluation,0.0833333333333333,0.08,0.08,2014-05-19 08:00:00,2014-05-19 10:00:00,,722.7
245,1.5.3.1,customer satisfaction survey,0.0833333333333333,0.07,0.1,2014-05-19 08:00:00,2014-05-19 10:00:00,Employee B,240.9
246,1.5.3.2,project team briefing,0.0833333333333333,0.07,0.1,2014-05-19 08:00:00,2014-05-19 10:00:00,Employee B,240.9
247,1.5.3.3,suppliers evaluation,0.0833333333333333,0.07,0.1,2014-05-19 08:00:00,2014-05-19 10:00:00,Employee B,240.9
264,1.5.4,close phase,0.375,0.37,0.38,2014-05-19 08:00:00,2014-05-19 17:00:00,,240.9
248,1.5.4.1,program manager validation,0.0833333333333333,0.07,0.1,2014-05-19 08:00:00,2014-05-19 10:00:00,Employee B,240.9
249,1.5.4.2,end of project,0.0,0.0,0.0,2014-05-19 17:00:00,2014-05-19 17:00:00,,0.0
